所属的二进制名*,包含的Git工程ID*,所属的所属模块名*,是否影响永不倒用例,CK文件名,console文件名,最近编译时间,Git路径,所属Git仓库ID,仓库名称,仓库路径,已归档,默认分支,仓库https地址,仓库SSH地址,仓库全名称,仓库全路径,是否已授权
mmpaywelfaremq,445128,mmpaywelfaremq,均不影响,CK_mmpaywelfaremq,mmpaywelfaremqConsole,,http://git.woa.com/mmpay_wxpwelfare/welfarestar/tree/master/application/mmpaywelfaremq,445128,welfarestar,welfarestar,是,master,https://git.woa.com/mmpay_wxpwelfare/welfarestar.git,git@git.woa.com:mmpay_wxpwelfare/welfarestar.git,mmpay_wxpwelfare/welfarestar,mmpay_wxpwelfare/welfarestar,是
mmpayf2fmqworker,246326,mmpayf2fmq,仅目标资产影响,CK_mmpayf2fmqworker,mmpayf2fmqworkerConsole,2024-11-27 21:13:44,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/mmpayapp/mmpayf2f/mmpayf2fmq,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
kvbackupdeamon,1107136,mmpaypatternlocktablekv,仅目标资产影响,CK_kvbackupdeamon,kvbackupdeamonConsole,,http://git.woa.com/wxg-comm/platform_pay/tree/master/kvmngsvr/wfs_deamon,1107136,platform_pay,platform_pay,否,master,https://git.woa.com/wxg-comm/platform_pay.git,git@git.woa.com:wxg-comm/platform_pay.git,wxg-comm/platform_pay,wxg-comm/platform_pay,是
mmpaybusinesssceneaosvr,309888,mmpaybusinesssceneaosvr,仅目标资产影响,CK_mmpaybusinesssceneaosvr,mmpaybusinesssceneaosvrConsole,2024-09-23 10:51:32,http://git.woa.com/mmpay_wxpay/business_plat_pay/tree/master/domain/mmpaybusinesssceneaosvr,309888,business_plat_pay,business_plat_pay,否,master,https://git.woa.com/mmpay_wxpay/business_plat_pay.git,git@git.woa.com:mmpay_wxpay/business_plat_pay.git,mmpay_wxpay/business_plat_pay,mmpay_wxpay/business_plat_pay,是
mmpaymchinsurancepaymq,490991,mmpaymchinsurancepaymq,仅目标资产影响,CK_mmpaymchinsurancepaymq,mmpaymchinsurancepaymqConsole,2024-11-25 10:47:29,http://git.woa.com/mmpay_small_book/mch_insurance/tree/master/application/mmpaymchinsurancepaymq,490991,mch_insurance,mch_insurance,否,master,https://git.woa.com/mmpay_small_book/mch_insurance.git,git@git.woa.com:mmpay_small_book/mch_insurance.git,mmpay_small_book/mch_insurance,mmpay_small_book/mch_insurance,是
mmpaymchbanktranselecvoucherv3api,166045,mmpaymchbanktranselecvoucherv3api,仅目标资产影响,CK_mmpaymchbanktranselecvoucherv3api,mmpaymchbanktranselecvoucherv3apiConsole,2024-09-19 16:22:41,http://git.woa.com/mmpay_wxpay/mch_payment/tree/master/gateway_api/mmpaymchbanktranselecvoucherv3api,166045,mch_payment,mch_payment,否,master,https://git.woa.com/mmpay_wxpay/mch_payment.git,git@git.woa.com:mmpay_wxpay/mch_payment.git,mmpay_wxpay/mch_payment,mmpay_wxpay/mch_payment,是
mmpaysmbpactivityao,321650,mmpaysmbpactivityao,均不影响,CK_mmpaysmbpactivityao,mmpaysmbpactivityaoConsole,2024-10-11 15:25:07,http://git.woa.com/mmpay_smbp_operation_platform/smbp_operation_activity/tree/master/domain/mmpaysmbpactivityao,321650,smbp_operation_activity,smbp_operation_activity,否,master,https://git.woa.com/mmpay_smbp_operation_platform/smbp_operation_activity.git,git@git.woa.com:mmpay_smbp_operation_platform/smbp_operation_activity.git,mmpay_smbp_operation_platform/smbp_operation_activity,mmpay_smbp_operation_platform/smbp_operation_activity,是
mmpayentrustpapaymentao,246326,mmpayentrustpapaymentao,仅目标资产影响,CK_mmpayentrustpapaymentao,mmpayentrustpapaymentaoConsole,2025-02-18 14:48:07,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/mmpaybasic/mmpayentrustpapayment/mmpayentrustpapaymentao,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
mmpaytrainteammanagedao,605352,mmpaytrainteammanagedao,均不影响,CK_mmpaytrainteammanagedao,mmpaytrainteammanagedaoConsole,2025-02-18 15:02:09,http://git.woa.com/mmpay_railway_system/trainticket/tree/master/domain/mmpaytrainteammanagedao,605352,trainticket,trainticket,否,master,https://git.woa.com/mmpay_railway_system/trainticket.git,git@git.woa.com:mmpay_railway_system/trainticket.git,mmpay_railway_system/trainticket,mmpay_railway_system/trainticket,是
mmpaymchqcsettleauditproxysvr,449694,mmpaymchqcsettleauditproxysvr,仅目标资产影响,CK_mmpaymchqcsettleauditproxysvr,mmpaymchqcsettleauditproxysvrConsole,2025-02-06 10:50:01,http://git.woa.com/mmpay_wxpay/mch_settle_audit/tree/master/application/mmpaymchqcsettleauditproxysvr,449694,mch_settle_audit,mch_settle_audit,否,master,https://git.woa.com/mmpay_wxpay/mch_settle_audit.git,git@git.woa.com:mmpay_wxpay/mch_settle_audit.git,mmpay_wxpay/mch_settle_audit,mmpay_wxpay/mch_settle_audit,是
mmpayfaceminiapplogicsvr,338033,mmpayfaceminiapplogicsvr,仅目标资产影响,CK_mmpayfaceminiapplogicsvr,mmpayfaceminiapplogicsvrConsole,2024-11-13 16:12:21,http://git.woa.com/mmpay_face_business/wxpay_face/tree/master/logicsvr/mmpayfaceminiapplogicsvr,338033,wxpay_face,wxpay_face,否,master,https://git.woa.com/mmpay_face_business/wxpay_face.git,git@git.woa.com:mmpay_face_business/wxpay_face.git,mmpay_face_business/wxpay_face,mmpay_face_business/wxpay_face,是
mmpaywelfarefestivalbookdaokvsvr,676602,mmpaywelfarefestivalbookdaokvsvr,仅目标资产影响,CK_mmpaywelfarefestivalbookdaokvsvr,mmpaywelfarefestivalbookdaokvsvrConsole,,http://git.woa.com/mmpay_wxpwelfare/welfare_festival/tree/master/domain/mmpaywelfarefestivalbookdaokvsvr,676602,welfare_festival,welfare_festival,是,master,https://git.woa.com/mmpay_wxpwelfare/welfare_festival.git,git@git.woa.com:mmpay_wxpwelfare/welfare_festival.git,mmpay_wxpwelfare/welfare_festival,mmpay_wxpwelfare/welfare_festival,是
mmpaymchpamachinereviewkvsvr,873927,mmpaymchpamachinereviewkvsvr,仅目标资产影响,CK_mmpaymchpamachinereviewkvsvr,mmpaymchpamachinereviewkvsvrConsole,2024-10-18 10:10:42,http://git.woa.com/mmpay_wxpay/mch_profile_audit/tree/master/domain/mmpaymchpamachinereviewkvsvr,873927,mch_profile_audit,mch_profile_audit,否,master,https://git.woa.com/mmpay_wxpay/mch_profile_audit.git,git@git.woa.com:mmpay_wxpay/mch_profile_audit.git,mmpay_wxpay/mch_profile_audit,mmpay_wxpay/mch_profile_audit,是
mmpayfaceyoutugroupservice,234403,mmpayfaceyoutugroupservice,仅目标资产影响,CK_mmpayfaceyoutugroupservice,mmpayfaceyoutugroupserviceConsole,,http://git.woa.com/mmpay_svn/mmpay/tree/master/mmpayface/mmpayfaceyoutu/mmpayfaceyoutugroupservice,234403,mmpay,mmpay,否,master,https://git.woa.com/mmpay_svn/mmpay.git,git@git.woa.com:mmpay_svn/mmpay.git,mmpay_svn/mmpay,mmpay_svn/mmpay,是
mmpaynewtonsignplanv3api,319465,mmpaynewtonsignplanv3api,仅目标资产影响,CK_mmpaynewtonsignplanv3api,mmpaynewtonsignplanv3apiConsole,2024-11-19 18:57:00,http://git.woa.com/mmpay_wxpscore/payscore_serviceauth/tree/master/gateway/mmpaynewtonsignplanv3api,319465,payscore_serviceauth,payscore_serviceauth,否,master,https://git.woa.com/mmpay_wxpscore/payscore_serviceauth.git,git@git.woa.com:mmpay_wxpscore/payscore_serviceauth.git,mmpay_wxpscore/payscore_serviceauth,mmpay_wxpscore/payscore_serviceauth,是
mmpaymktactrulesvr,246326,mmpaymktactrulesvr,仅目标资产影响,CK_mmpaymktactrulesvr,mmpaymktactrulesvrConsole,2024-11-13 09:55:08,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/mmpaymkt/mmpaymktactivity/mmpaymktactrule/mmpaymktactrulesvr,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
mmpaydeviceaccessinfodao,166124,mmpaydeviceaccessinfodao,仅目标资产影响,CK_mmpaydeviceaccessinfodao,mmpaydeviceaccessinfodaoConsole,2024-10-09 10:32:22,http://git.woa.com/mmpay_material_device/material_device/tree/master/domain/mmpaydeviceaccessinfodao,166124,material_device,material_device,否,master,https://git.woa.com/mmpay_material_device/material_device.git,git@git.woa.com:mmpay_material_device/material_device.git,mmpay_material_device/material_device,mmpay_material_device/material_device,是
mmpaypayscorecarduserlogicsvr,345394,mmpaypayscorecarduserlogicsvr,均不影响,CK_mmpaypayscorecarduserlogicsvr,mmpaypayscorecarduserlogicsvrConsole,2024-01-31 16:28:23,http://git.woa.com/mmpay_payscore_application/payscore_business_card/tree/master/gateway_api/mmpaypayscorecarduserlogicsvr,345394,payscore_business_card,payscore_business_card,否,master,https://git.woa.com/mmpay_payscore_application/payscore_business_card.git,git@git.woa.com:mmpay_payscore_application/payscore_business_card.git,mmpay_payscore_application/payscore_business_card,mmpay_payscore_application/payscore_business_card,是
mmpayregisteroverrunweb,234403,mmpayregisteroverrunweb,仅目标资产影响,CK_mmpayregisteroverrunweb,mmpayregisteroverrunwebConsole,2024-12-05 18:06:26,http://git.woa.com/mmpay_svn/mmpay/tree/master/mmpayrisk/mmpayriskaccount/mmpayregisteroverrunweb,234403,mmpay,mmpay,否,master,https://git.woa.com/mmpay_svn/mmpay.git,git@git.woa.com:mmpay_svn/mmpay.git,mmpay_svn/mmpay,mmpay_svn/mmpay,是
mmpaynewtondns,319466,mmpaynewtondns,仅目标资产影响,CK_mmpaynewtondns,mmpaynewtondnsConsole,2025-01-08 19:26:24,http://git.woa.com/mmpay_wxpscore/payscore_mch_management/tree/master/application/mmpaynewtondns,319466,payscore_mch_management,payscore_mch_management,否,master,https://git.woa.com/mmpay_wxpscore/payscore_mch_management.git,git@git.woa.com:mmpay_wxpscore/payscore_mch_management.git,mmpay_wxpscore/payscore_mch_management,mmpay_wxpscore/payscore_mch_management,是
mmpaybankprioritysubscriber,246326,mmpaybankprioritysubscriber,仅目标资产影响,CK_mmpaybankprioritysubscriber,mmpaybankprioritysubscriberConsole,2024-12-24 11:20:42,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/mmpaybasic/mmpaybankprioritysubscriber,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
mmpaycodepaymsgassemblemq,166111,mmpaycodepaymsgassemblemq,仅目标资产影响,CK_mmpaycodepaymsgassemblemq,mmpaycodepaymsgassemblemqConsole,2024-11-19 15:25:50,http://git.woa.com/mmpay_wxpay/code_pay/tree/master/domain/mmpaycodepaymsgassemblemq,166111,code_pay,code_pay,否,master,https://git.woa.com/mmpay_wxpay/code_pay.git,git@git.woa.com:mmpay_wxpay/code_pay.git,mmpay_wxpay/code_pay,mmpay_wxpay/code_pay,是
mmpaybusif2fmsgmqworker,166049,mmpaybusif2fmsgmq,仅目标资产影响,CK_mmpaybusif2fmsgmqworker,mmpaybusif2fmsgmqworkerConsole,2024-12-26 16:02:01,http://git.woa.com/mmpay_wxface2face/f2f/tree/master/mmpaybusif2fmsgmq,166049,f2f,f2f,否,master,https://git.woa.com/mmpay_wxface2face/f2f.git,git@git.woa.com:mmpay_wxface2face/f2f.git,mmpay_wxface2face/f2f,mmpay_wxface2face/f2f,是
mmpaysetuniontradeaosvr,246326,mmpaysetuniontradeaosvr,仅目标资产影响,CK_mmpaysetuniontradeaosvr,mmpaysetuniontradeaosvrConsole,2024-12-05 15:22:29,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/mmpaybasic/mmpaycoretrade/uniontrade/mmpayuniontrade/mmpaysetuniontradeaosvr,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
mmpaysmbpf2fpospaysettlementcompensationao,339704,mmpaysmbpf2fpospaysettlementcompensationao,仅目标资产影响,CK_mmpaysmbpf2fpospaysettlementcompensationao,mmpaysmbpf2fpospaysettlementcompensationaoConsole,2024-12-18 14:59:09,http://git.woa.com/mmpay_smbp_f2f_pos_device/pos_pay/tree/master/application/mmpaysmbpf2fpospaysettlementcompensationao,339704,pos_pay,pos_pay,否,master,https://git.woa.com/mmpay_smbp_f2f_pos_device/pos_pay.git,git@git.woa.com:mmpay_smbp_f2f_pos_device/pos_pay.git,mmpay_smbp_f2f_pos_device/pos_pay,mmpay_smbp_f2f_pos_device/pos_pay,是
mmpayalwautorechargeconsumersvr,747548,mmpayalwautorechargeconsumersvr,仅目标资产影响,CK_mmpayalwautorechargeconsumersvr,mmpayalwautorechargeconsumersvrConsole,,http://git.woa.com/mmpay_wxpay/kids_pay/tree/master/application/mmpayalwautorechargeconsumersvr,747548,kids_pay,kids_pay,否,master,https://git.woa.com/mmpay_wxpay/kids_pay.git,git@git.woa.com:mmpay_wxpay/kids_pay.git,mmpay_wxpay/kids_pay,mmpay_wxpay/kids_pay,是
mmpaygovsubsidyapplymqsvrworker,863695,mmpaygovsubsidyapplymqsvr,仅目标资产影响,CK_mmpaygovsubsidyapplymqsvrworker,mmpaygovsubsidyapplymqsvrworkerConsole,2022-08-18 17:05:51,http://git.woa.com/mmpay_gov_acti/gov_lucky_draw/tree/master/application/mmpaygovsubsidyapplymqsvr,863695,gov_lucky_draw,gov_lucky_draw,否,master,https://git.woa.com/mmpay_gov_acti/gov_lucky_draw.git,git@git.woa.com:mmpay_gov_acti/gov_lucky_draw.git,mmpay_gov_acti/gov_lucky_draw,mmpay_gov_acti/gov_lucky_draw,是
mmpaysmbpminiappstoragesvr,319469,mmpaysmbpminiappstoragesvr,仅目标资产影响,CK_mmpaysmbpminiappstoragesvr,mmpaysmbpminiappstoragesvrConsole,2024-11-11 10:22:24,http://git.woa.com/mmpay_smbp_mini_plat/miniapp_account/tree/master/domain/mmpaysmbpminiappstoragesvr,319469,miniapp_account,miniapp_account,否,master,https://git.woa.com/mmpay_smbp_mini_plat/miniapp_account.git,git@git.woa.com:mmpay_smbp_mini_plat/miniapp_account.git,mmpay_smbp_mini_plat/miniapp_account,mmpay_smbp_mini_plat/miniapp_account,是
mmpaylowcarbonawardaosvr,779860,mmpaylowcarbonawardaosvr,均不影响,CK_mmpaylowcarbonawardaosvr,mmpaylowcarbonawardaosvrConsole,2022-12-29 16:17:19,http://git.woa.com/mmpay_wxpwelfare/low_carbon_award/tree/master/application/mmpaylowcarbonawardaosvr,779860,low_carbon_award,low_carbon_award,是,master,https://git.woa.com/mmpay_wxpwelfare/low_carbon_award.git,git@git.woa.com:mmpay_wxpwelfare/low_carbon_award.git,mmpay_wxpwelfare/low_carbon_award,mmpay_wxpwelfare/low_carbon_award,是
mmpayqrapprollmq_worker,246326,mmpayqrapprollmq,仅目标资产影响,CK_mmpayqrapprollmq_worker,mmpayqrapprollmq_workerConsole,2025-01-16 19:55:52,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/mmpaymchmgr/mmpayqrapp/mmpayqrapproll/mmpayqrapprollmq,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
mmpaypalmplatkvdao,785756,mmpaypalmplatkvdao,仅目标资产影响,CK_mmpaypalmplatkvdao,mmpaypalmplatkvdaoConsole,2024-10-10 10:55:56,http://git.woa.com/mmpay_palm_recognition/palm_pay/tree/master/domain/mmpaypalmplatkvdao,785756,palm_pay,palm_pay,否,master,https://git.woa.com/mmpay_palm_recognition/palm_pay.git,git@git.woa.com:mmpay_palm_recognition/palm_pay.git,mmpay_palm_recognition/palm_pay,mmpay_palm_recognition/palm_pay,是
mmpaycodepayusermq,166111,mmpaycodepayusermq,仅目标资产影响,CK_mmpaycodepayusermq,mmpaycodepayusermqConsole,2024-11-21 14:24:23,http://git.woa.com/mmpay_wxpay/code_pay/tree/master/domain/mmpaycodepayusermq,166111,code_pay,code_pay,否,master,https://git.woa.com/mmpay_wxpay/code_pay.git,git@git.woa.com:mmpay_wxpay/code_pay.git,mmpay_wxpay/code_pay,mmpay_wxpay/code_pay,是
mmpaymchapisecresqueryao,166070,mmpaymchapisecresqueryao,仅目标资产影响,CK_mmpaymchapisecresqueryao,mmpaymchapisecresqueryaoConsole,,http://git.woa.com/mmpay_wxpay/mch_auth/tree/master/application/mmpaymchapisecresqueryao,166070,mch_auth,mch_auth,否,master,https://git.woa.com/mmpay_wxpay/mch_auth.git,git@git.woa.com:mmpay_wxpay/mch_auth.git,mmpay_wxpay/mch_auth,mmpay_wxpay/mch_auth,是
mmpaypermissonconfapisvr,166042,mmpaypermissonconfapisvr,均不影响,CK_mmpaypermissonconfapisvr,mmpaypermissonconfapisvrConsole,,http://git.woa.com/mmpay_XMeta-P/XContract/tree/master/application/mmpaypermissonconfapisvr,166042,XContract,XContract,否,master,https://git.woa.com/mmpay_XMeta-P/XContract.git,git@git.woa.com:mmpay_XMeta-P/XContract.git,mmpay_XMeta-P/XContract,mmpay_XMeta-P/XContract,是
mmpaytranseventmqmqworker,166037,mmpaytranseventmq,仅目标资产影响,CK_mmpaytranseventmqmqworker,mmpaytranseventmqmqworkerConsole,2024-11-21 14:26:34,http://git.woa.com/mmpay_transfer_assistant/transfer_assistant/tree/master/domain/mmpaytranseventmq,166037,transfer_assistant,transfer_assistant,否,master,https://git.woa.com/mmpay_transfer_assistant/transfer_assistant.git,git@git.woa.com:mmpay_transfer_assistant/transfer_assistant.git,mmpay_transfer_assistant/transfer_assistant,mmpay_transfer_assistant/transfer_assistant,是
big_table_scan_reporter,166117,mmpayolapscript,均不影响,CK_big_table_scan_reporter,big_table_scan_reporterConsole,2024-11-28 11:29:54,http://git.woa.com/mmpay_olap_autostorage/streaming_storage/tree/master/tools/big_table_scan_reporter,166117,streaming_storage,streaming_storage,否,master,https://git.woa.com/mmpay_olap_autostorage/streaming_storage.git,git@git.woa.com:mmpay_olap_autostorage/streaming_storage.git,mmpay_olap_autostorage/streaming_storage,mmpay_olap_autostorage/streaming_storage,是
mmpaylifepayuserbillmqsvr,686325,mmpaylifepayuserbillmqsvr,仅目标资产影响,CK_mmpaylifepayuserbillmqsvr,mmpaylifepayuserbillmqsvrConsole,2025-02-17 16:05:54,http://git.woa.com/mmpay_life_pay/user_bill_manage/tree/master/application/mmpaylifepayuserbillmqsvr,686325,user_bill_manage,user_bill_manage,否,master,https://git.woa.com/mmpay_life_pay/user_bill_manage.git,git@git.woa.com:mmpay_life_pay/user_bill_manage.git,mmpay_life_pay/user_bill_manage,mmpay_life_pay/user_bill_manage,是
mmpaysmartdevicelocationmq,166124,mmpaysmartdevicelocationmq,仅目标资产影响,CK_mmpaysmartdevicelocationmq,mmpaysmartdevicelocationmqConsole,2025-02-25 14:49:45,http://git.woa.com/mmpay_material_device/material_device/tree/master/application/mmpaysmartdevicelocationmq,166124,material_device,material_device,否,master,https://git.woa.com/mmpay_material_device/material_device.git,git@git.woa.com:mmpay_material_device/material_device.git,mmpay_material_device/material_device,mmpay_material_device/material_device,是
mmpaymultisetmpcorexmlapi,309886,mmpaymultisetmpcorexmlapi,仅目标资产影响,CK_mmpaymultisetmpcorexmlapi,mmpaymultisetmpcorexmlapiConsole,,http://git.woa.com/mmpay_wxpay/mch_cashier_app_pay/tree/master/application/mmpaympcorexmlapi,309886,mch_cashier_app_pay,mch_cashier_app_pay,否,master,https://git.woa.com/mmpay_wxpay/mch_cashier_app_pay.git,git@git.woa.com:mmpay_wxpay/mch_cashier_app_pay.git,mmpay_wxpay/mch_cashier_app_pay,mmpay_wxpay/mch_cashier_app_pay,是
mmpaymchqcsettleauditmachineerrormq,449694,mmpaymchqcsettleauditmachineerrormq,仅目标资产影响,CK_mmpaymchqcsettleauditmachineerrormq,mmpaymchqcsettleauditmachineerrormqConsole,2024-10-10 16:10:49,http://git.woa.com/mmpay_wxpay/mch_settle_audit/tree/master/application/mmpaymchqcsettleauditmachineerrormq,449694,mch_settle_audit,mch_settle_audit,否,master,https://git.woa.com/mmpay_wxpay/mch_settle_audit.git,git@git.woa.com:mmpay_wxpay/mch_settle_audit.git,mmpay_wxpay/mch_settle_audit,mmpay_wxpay/mch_settle_audit,是
mmpaymchinsuranceclaimao,490991,mmpaymchinsuranceclaimao,仅目标资产影响,CK_mmpaymchinsuranceclaimao,mmpaymchinsuranceclaimaoConsole,2024-11-19 17:17:55,http://git.woa.com/mmpay_small_book/mch_insurance/tree/master/domain/mmpaymchinsuranceclaimao,490991,mch_insurance,mch_insurance,否,master,https://git.woa.com/mmpay_small_book/mch_insurance.git,git@git.woa.com:mmpay_small_book/mch_insurance.git,mmpay_small_book/mch_insurance,mmpay_small_book/mch_insurance,是
mmpayusershoppingorderweb,682591,mmpayusershoppingorderweb,仅目标资产影响,CK_mmpayusershoppingorderweb,mmpayusershoppingorderwebConsole,2024-10-12 09:14:43,http://git.woa.com/mmpay_wx_user_order/shopping_order/tree/master/gateway/mmpayusershoppingorderweb,682591,shopping_order,shopping_order,否,master,https://git.woa.com/mmpay_wx_user_order/shopping_order.git,git@git.woa.com:mmpay_wx_user_order/shopping_order.git,mmpay_wx_user_order/shopping_order,mmpay_wx_user_order/shopping_order,是
mmpaykidspaycardhongbaosvr,747548,mmpaykidspaycardhongbaosvr,仅目标资产影响,CK_mmpaykidspaycardhongbaosvr,mmpaykidspaycardhongbaosvrConsole,2024-09-20 11:29:01,http://git.woa.com/mmpay_wxpay/kids_pay/tree/master/application/mmpaykidspaycardhongbaosvr,747548,kids_pay,kids_pay,否,master,https://git.woa.com/mmpay_wxpay/kids_pay.git,git@git.woa.com:mmpay_wxpay/kids_pay.git,mmpay_wxpay/kids_pay,mmpay_wxpay/kids_pay,是
mmpayxdinterestdisccommbroker,1296520,mmpayxdinterestdisccommbroker,仅目标资产影响,CK_mmpayxdinterestdisccommbroker,mmpayxdinterestdisccommbrokerConsole,2025-01-06 11:38:58,http://git.woa.com/mmpay_credit_mkt/interest_discount/tree/master/gateway/mmpayxdinterestdisccommbroker,1296520,interest_discount,interest_discount,否,master,https://git.woa.com/mmpay_credit_mkt/interest_discount.git,git@git.woa.com:mmpay_credit_mkt/interest_discount.git,mmpay_credit_mkt/interest_discount,mmpay_credit_mkt/interest_discount,是
mmpaydeductplandaokvsvr,166100,mmpaydeductplandaokvsvr,仅目标资产影响,CK_mmpaydeductplandaokvsvr,mmpaydeductplandaokvsvrConsole,2024-12-17 23:52:27,http://git.woa.com/mmpay_wxpay/deduction_pay/tree/master/domain/mmpaydeductplandaokvsvr,166100,deduction_pay,deduction_pay,否,master,https://git.woa.com/mmpay_wxpay/deduction_pay.git,git@git.woa.com:mmpay_wxpay/deduction_pay.git,mmpay_wxpay/deduction_pay,mmpay_wxpay/deduction_pay,是
mmpaykfsearchsemanticsvr,323610,mmpaykfsearchsemanticsvr,仅目标资产影响,CK_mmpaykfsearchsemanticsvr,mmpaykfsearchsemanticsvrConsole,2024-10-17 11:33:50,http://git.woa.com/mmpay_wxpay/kf/tree/master/application/mmpaykfsearchsemanticsvr,323610,kf,kf,否,master,https://git.woa.com/mmpay_wxpay/kf.git,git@git.woa.com:mmpay_wxpay/kf.git,mmpay_wxpay/kf,mmpay_wxpay/kf,是
mmpaywithholdingriskcontrolpolicyao,363212,mmpaywithholdingriskcontrolpolicyao,仅目标资产影响,CK_mmpaywithholdingriskcontrolpolicyao,mmpaywithholdingriskcontrolpolicyaoConsole,2022-05-30 10:24:40,http://git.woa.com/mmpay_wxpay/aggr_risk_private/tree/master/application/mmpaywithholdingriskcontrolpolicyao,363212,aggr_risk_private,aggr_risk_private,否,master,https://git.woa.com/mmpay_wxpay/aggr_risk_private.git,git@git.woa.com:mmpay_wxpay/aggr_risk_private.git,mmpay_wxpay/aggr_risk_private,mmpay_wxpay/aggr_risk_private,是
